,SalePrice,MSSubClass,Neighborhood,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,LowQualFinSF,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Total_basement_fin,House_Qual
750,96498.99999999997,50,15,1910,2004,0.0,576,0,7,3,1980.0,0,0,160,0,0,0,0,0,11
751,161998.99999999988,60,7,2003,2003,0.0,660,0,6,3,2003.0,400,0,48,0,0,0,0,0,12
752,216999.00000000017,20,4,1997,1997,0.0,279,0,6,3,1997.0,576,168,27,0,0,0,0,1200,11
753,275499.0,60,14,2005,2005,178.0,1030,0,8,2,2005.0,878,192,52,0,0,0,0,0,13
754,155999.00000000012,20,11,1969,2005,0.0,115,0,5,3,1969.0,440,171,48,0,0,0,0,911,14
755,172499.00000000003,160,20,1999,1999,894.0,348,0,6,3,1999.0,440,0,24,0,0,0,0,381,11
756,211999.00000000012,60,4,2007,2007,0.0,846,0,7,3,2007.0,578,144,105,0,0,0,0,20,13
757,158899.0,60,18,1978,1978,328.0,234,0,6,5,1978.0,440,335,0,0,0,0,0,438,11
758,179398.9999999999,160,20,1999,1999,360.0,195,0,6,3,1999.0,440,0,0,0,0,0,0,549,12
759,289998.9999999999,60,13,1995,1995,513.0,1198,0,9,5,1995.0,752,222,98,0,0,0,0,120,13
760,127498.99999999991,20,11,1959,1959,0.0,252,0,5,3,2008.0,300,0,0,0,0,0,0,612,12
761,99999.00000000001,30,2,1924,1950,0.0,740,0,5,3,1965.0,440,0,0,0,0,0,0,405,10
762,215198.99999999994,60,20,2009,2009,0.0,732,0,7,3,2009.0,614,169,45,0,0,0,0,24,12
763,336998.9999999999,60,13,1999,1999,673.0,89,0,8,2,1999.0,856,0,128,0,0,180,0,1163,13
764,269998.99999999977,120,16,1995,1996,0.0,0,0,6,2,1995.0,481,0,30,0,0,216,0,1494,13
765,264130.99999999994,20,20,2008,2008,284.0,1498,0,6,2,2008.0,592,0,174,0,0,0,0,0,14
766,196499.0000000001,60,12,1988,1988,42.0,586,0,7,5,1988.0,496,228,66,156,0,0,0,394,12
767,159998.9999999999,50,10,1940,1985,0.0,323,0,7,3,1989.0,423,245,0,156,0,0,0,660,13
768,216835.99999999983,20,4,2004,2005,0.0,1836,0,8,2,2004.0,484,120,33,0,0,0,0,24,12
769,537999.0000000003,60,21,2003,2003,603.0,234,0,12,2,2003.0,841,503,36,0,0,210,0,1416,13
770,134898.9999999999,85,18,1982,1982,0.0,173,0,5,3,1983.0,576,120,0,0,0,0,0,685,10
771,101999.00000000003,20,6,1951,1951,0.0,0,0,6,3,1951.0,396,0,0,0,0,0,0,836,9
772,106999.00000000003,80,6,1976,1976,0.0,480,0,6,5,1976.0,672,144,0,0,0,0,0,549,11
773,114499.0000000001,20,11,1958,1958,1.0,456,0,5,3,1958.0,275,0,0,0,0,0,0,456,10
774,394998.99999999994,20,14,2006,2006,375.0,1935,0,9,2,2006.0,895,315,45,0,0,0,0,0,13
775,161998.99999999988,120,10,1998,1998,320.0,338,0,5,3,1998.0,412,0,247,0,0,0,0,866,11
776,221498.99999999994,20,4,2005,2006,240.0,1594,0,7,3,2005.0,865,144,59,0,0,0,0,20,12
777,142499.0,20,18,1974,1974,0.0,102,0,5,1,1974.0,440,241,0,0,0,0,0,762,10
778,143999.00000000012,90,19,1977,1977,320.0,0,0,10,5,1977.0,630,0,0,0,0,0,0,0,10
779,134999.00000000012,90,10,1977,1977,90.0,0,0,4,3,1977.0,504,0,0,0,0,0,0,975,11
780,175999.00000000003,20,7,1995,1996,38.0,1237,0,6,5,1995.0,402,220,21,0,0,0,0,0,12
781,175898.99999999988,60,19,1992,1992,0.0,374,0,7,3,1992.0,484,0,124,0,0,0,0,387,11
782,187099.0,20,4,2001,2002,0.0,1413,0,6,3,2001.0,605,0,33,0,0,0,0,0,12
783,165498.99999999994,85,10,1978,1978,104.0,0,0,4,5,1978.0,602,303,30,0,0,0,0,1097,11
784,127999.00000000004,75,15,1914,2001,0.0,742,0,9,2,1980.0,0,0,291,134,0,0,0,0,12
785,161499.00000000006,20,12,1967,1967,0.0,491,0,7,2,1967.0,457,0,0,0,0,197,0,881,11
786,138998.99999999994,50,15,1915,1950,0.0,0,0,7,3,1961.0,416,0,0,196,0,0,0,686,11
787,232999.00000000006,60,19,2004,2004,0.0,300,0,8,3,2004.0,618,0,45,0,0,0,0,656,12
788,107899.00000000003,20,15,1954,2000,0.0,901,0,4,3,1954.0,281,0,0,0,0,0,0,0,11
789,187499.00000000006,60,3,1966,2007,157.0,264,0,9,3,1966.0,444,133,168,0,0,0,0,568,14
790,160198.99999999985,120,0,2005,2006,11.0,1129,0,5,2,2005.0,397,100,16,0,0,0,0,16,12
791,146799.00000000003,80,10,1976,1976,0.0,490,0,5,5,1976.0,539,120,0,0,0,0,0,539,11
792,269788.99999999994,60,13,1996,1997,0.0,255,0,8,5,1997.0,455,180,130,0,0,0,0,862,12
793,224999.00000000015,20,20,2007,2007,140.0,1496,0,7,3,2007.0,474,168,130,0,0,0,0,0,13
794,194499.00000000003,60,7,1994,1996,0.0,712,0,7,5,1994.0,409,143,46,0,0,0,0,0,12
795,170999.00000000003,60,19,1980,1981,130.0,650,0,7,5,1980.0,476,0,50,0,0,204,0,0,12
796,143499.00000000012,20,18,1977,1977,148.0,660,0,7,5,1977.0,528,138,0,0,0,0,0,0,11
797,109998.99999999991,20,11,1953,1953,0.0,203,0,4,3,1953.0,240,0,0,0,0,0,0,570,10
798,484999.00000000035,60,14,2008,2009,860.0,1926,0,11,2,2009.0,820,144,78,0,0,0,0,0,14
799,174999.00000000003,50,17,1937,1950,252.0,162,0,7,5,1939.0,240,0,0,264,0,0,0,569,12
800,199999.00000000006,60,3,1997,1997,0.0,154,0,8,3,1997.0,603,403,114,185,0,0,0,462,11
801,109899.00000000003,30,8,1916,1990,0.0,999,0,5,3,1957.0,440,0,0,0,0,0,0,197,11
802,188999.0,60,4,2005,2005,0.0,80,0,7,2,2005.0,410,36,18,0,0,0,0,648,12
803,582932.0,60,14,2008,2009,424.0,1734,0,12,2,2009.0,1020,52,170,0,0,192,0,0,14
804,117998.99999999991,20,11,1954,1954,0.0,124,0,5,3,1954.0,286,0,0,0,0,0,0,812,10
805,227679.0000000001,20,20,2008,2008,256.0,1417,0,6,3,2008.0,554,0,60,0,0,0,0,0,12
806,135498.99999999997,80,11,1967,1967,0.0,100,0,6,3,1967.0,384,68,0,0,0,0,0,880,10
807,223499.0,70,2,1923,2004,0.0,15,0,6,5,1923.0,528,0,312,0,0,0,0,1309,11
808,159948.99999999985,80,11,1966,1966,1047.0,380,0,6,2,1966.0,484,0,0,0,0,0,0,644,10
809,105999.00000000004,75,15,1898,1965,0.0,849,0,11,3,1910.0,360,40,156,0,0,0,0,0,10
810,180998.99999999985,20,12,1974,1999,99.0,0,0,5,1,1974.0,484,265,0,0,0,0,648,1040,12
811,144498.99999999997,120,4,2004,2004,169.0,186,0,4,2,2004.0,420,140,0,0,0,0,0,662,11
812,55991.99999999998,20,8,1952,1952,0.0,540,0,4,3,1952.0,504,0,0,0,0,0,0,0,10
813,157899.00000000006,20,11,1958,1958,243.0,834,0,7,3,1958.0,301,0,0,275,0,0,0,608,12
814,115999.00000000006,50,6,1918,1950,0.0,686,0,7,3,1955.0,280,207,0,96,0,0,0,0,12
815,224898.99999999988,20,4,1998,1998,442.0,1649,0,6,3,1998.0,598,0,34,0,0,0,0,0,12
816,136999.00000000012,20,11,1954,1954,0.0,522,0,4,2,1954.0,275,0,0,120,0,0,0,486,11
817,270999.0,20,10,2002,2002,148.0,350,0,7,2,2002.0,857,150,59,0,0,0,0,1218,13
818,154999.0,80,3,1971,1971,80.0,506,0,6,3,1971.0,440,0,0,0,0,0,0,504,13
819,223999.0000000001,120,14,2009,2010,128.0,625,0,6,2,2010.0,484,192,35,0,0,0,0,733,12
820,182999.00000000003,60,4,2003,2003,0.0,798,0,6,3,2003.0,595,0,45,0,0,0,0,0,12
821,92999.00000000001,20,15,1953,1953,0.0,936,0,4,3,1974.0,576,0,32,112,0,0,0,0,8
822,224999.00000000015,60,7,2003,2003,0.0,847,0,7,2,2003.0,433,100,48,0,0,0,0,0,12
823,139498.9999999999,50,17,1940,1950,0.0,778,0,7,2,1940.0,240,335,0,0,0,0,0,0,13
824,232598.9999999999,20,20,2006,2006,0.0,1489,0,7,2,2006.0,776,0,140,0,0,0,0,0,13
825,384998.9999999997,20,14,2007,2008,816.0,442,0,7,2,2007.0,1220,188,45,0,0,0,0,1636,15
826,109499.00000000007,45,2,1924,1950,0.0,0,0,5,3,1980.0,0,0,0,116,0,0,0,784,11
827,188999.0,20,19,2001,2001,0.0,1434,0,6,5,2001.0,527,290,39,0,0,0,0,20,12
828,184999.00000000006,60,3,1967,1967,0.0,0,0,7,3,1967.0,538,486,0,0,0,225,0,1013,10
829,147398.9999999999,160,20,2005,2005,0.0,600,80,4,3,2005.0,480,0,166,0,0,0,0,0,12
830,165999.00000000003,20,11,1957,1957,387.0,352,0,6,2,1957.0,458,0,0,0,0,192,0,1040,11
831,150999.0000000001,160,20,2005,2005,0.0,600,80,4,3,2005.0,480,0,166,0,0,0,0,0,12
832,236999.00000000003,60,4,2003,2003,223.0,458,0,7,5,2003.0,613,192,39,0,0,0,0,483,13
833,166998.99999999985,20,11,1964,1964,180.0,975,0,6,3,1964.0,472,0,0,0,0,152,0,541,12
834,139948.99999999997,20,11,1961,1961,136.0,572,0,6,3,1961.0,456,0,0,0,0,0,0,572,11
835,127999.00000000004,20,18,1950,1995,0.0,625,0,4,3,1996.0,436,290,0,0,0,0,0,442,11
836,153498.9999999999,30,15,1948,1973,0.0,1221,0,5,3,1948.0,812,0,116,230,0,0,0,338,11
837,99999.00000000001,160,1,1973,1973,158.0,153,0,5,3,1973.0,264,0,0,0,0,0,0,330,11
838,143999.00000000012,20,4,1995,2006,0.0,1099,0,6,3,1999.0,352,278,0,0,0,0,0,0,11
839,130499.00000000012,50,6,1946,1995,0.0,416,0,6,3,1946.0,240,0,0,0,0,0,0,352,11
840,139998.9999999999,70,17,1925,1950,0.0,516,0,7,3,1934.0,400,0,0,254,0,0,0,156,14
841,157498.99999999994,70,15,1904,2002,0.0,650,0,8,4,1983.0,686,70,78,68,0,0,0,0,13
842,174899.0000000001,80,11,1966,1966,183.0,276,0,6,3,1966.0,490,0,129,0,0,0,0,851,13
843,140999.0,90,11,1961,1961,0.0,1800,0,10,3,1980.0,0,0,0,0,0,0,0,0,9
844,153898.99999999994,50,15,1915,1950,0.0,876,0,7,2,1949.0,720,418,0,194,0,0,0,0,13
845,170999.00000000003,85,18,1975,1981,0.0,0,0,6,5,1975.0,611,0,0,0,0,0,0,1390,10
846,212999.00000000003,60,19,1993,1993,137.0,227,0,7,5,1993.0,425,234,72,192,0,0,0,513,12
847,133499.0000000001,20,4,1972,1972,0.0,404,0,5,1,1972.0,338,0,0,0,0,0,0,460,11
848,239999.00000000015,50,3,1908,1997,0.0,907,0,10,2,1908.0,360,486,40,0,0,175,0,0,14
849,186999.00000000017,80,16,1976,1994,360.0,528,0,7,5,1976.0,512,113,100,0,0,0,0,0,13
850,131499.0000000001,120,4,2003,2003,170.0,189,0,3,3,2003.0,420,140,0,0,0,0,0,659,11
851,214999.00000000006,120,0,2003,2003,40.0,1273,0,7,5,2003.0,400,143,20,0,0,0,0,0,13
852,163998.99999999985,75,5,1941,1950,0.0,554,0,7,2,1941.0,240,0,0,0,0,126,0,364,12
853,157999.00000000012,80,11,1964,1964,115.0,563,0,7,1,1964.0,645,180,0,0,0,0,0,564,12
854,169999.0,20,18,1955,1974,0.0,372,0,6,2,1955.0,454,0,418,0,0,312,0,1391,9
855,126998.99999999996,20,18,1962,2010,0.0,381,0,6,3,1962.0,260,0,104,0,0,0,0,659,13
856,146998.9999999999,80,4,1978,1978,0.0,0,0,5,3,1981.0,576,0,0,34,0,0,0,940,12
857,173998.99999999997,60,7,1994,1995,0.0,702,0,6,5,1994.0,343,0,36,0,0,0,0,0,11
858,151998.99999999997,20,12,1976,1976,189.0,1090,0,6,5,1976.0,479,0,0,0,0,0,0,0,12
859,249998.99999999983,60,12,1968,1984,220.0,435,0,9,2,1968.0,619,0,65,0,0,222,0,619,13
860,189949.00000000012,50,5,1918,1998,0.0,912,0,7,2,1925.0,216,0,240,0,0,0,0,0,15
861,131499.0000000001,190,18,1965,1965,0.0,198,0,6,3,1965.0,504,0,0,0,0,0,0,841,9
862,151998.99999999997,20,19,1984,1985,0.0,702,0,6,3,1986.0,480,0,0,0,0,0,0,338,11
863,132498.99999999994,20,11,1959,1959,0.0,0,0,6,3,1959.0,672,0,0,0,0,0,0,1148,10
864,250578.99999999983,20,20,2007,2008,0.0,1372,0,6,3,2008.0,529,0,140,0,0,0,0,0,12
865,148498.99999999997,20,11,1970,1970,76.0,174,0,5,3,1973.0,902,0,0,0,0,0,0,828,11
866,248898.99999999997,20,22,2006,2007,274.0,1638,0,6,2,2007.0,870,192,80,0,0,0,0,0,13
867,128999.00000000006,20,18,1961,1961,0.0,108,0,5,3,1961.0,544,168,0,0,0,0,0,932,9
868,168999.00000000012,60,7,1948,1950,0.0,0,53,7,5,1979.0,672,120,144,0,0,0,0,0,11
869,235998.99999999983,60,19,1993,1994,246.0,300,0,8,5,1993.0,574,156,90,0,0,0,0,750,12
870,109499.00000000007,20,11,1962,1962,0.0,894,0,5,3,1962.0,308,0,0,0,0,0,0,0,10
871,200498.99999999997,60,4,1998,1998,116.0,299,0,7,3,1998.0,523,0,77,0,0,0,0,505,11
872,115999.00000000006,20,11,1953,1996,0.0,105,0,5,3,1953.0,414,196,0,150,0,0,0,0,12
873,132998.99999999997,40,11,1949,1950,0.0,457,232,6,2,1949.0,288,0,28,0,0,0,0,375,12
874,66498.99999999997,50,15,1941,1950,0.0,676,0,5,3,1941.0,200,26,0,0,0,0,0,0,11
875,303476.0000000001,60,20,2007,2007,0.0,1120,0,11,2,2007.0,550,208,364,0,0,0,0,64,13
876,132248.99999999994,20,10,1963,1963,0.0,431,0,5,3,1963.0,648,0,0,0,0,0,0,633,9
877,349999.0000000001,60,14,2004,2005,216.0,292,0,10,2,2004.0,738,184,0,0,0,0,0,1170,14
878,147998.9999999999,85,18,1961,1995,0.0,210,0,6,3,1987.0,576,192,0,0,0,0,0,899,12
879,136499.0000000001,20,4,1978,2005,90.0,218,0,6,3,1978.0,336,0,0,0,0,0,0,646,13
880,156998.9999999999,20,6,2005,2006,0.0,110,0,5,3,2005.0,450,0,49,0,0,0,0,980,10
881,187499.00000000006,50,22,1990,1991,117.0,254,0,7,5,1990.0,400,168,36,0,0,0,0,902,12
882,177998.99999999994,60,7,1992,1993,0.0,808,0,7,5,1993.0,389,342,40,0,0,0,0,0,11
883,118499.0,75,17,1912,1950,0.0,795,481,10,3,1997.0,440,0,188,0,0,0,0,0,9
884,99999.00000000001,20,11,1967,1967,60.0,460,0,5,3,1967.0,288,0,0,0,0,0,0,432,10
885,328899.00000000006,120,20,1999,2000,60.0,460,0,5,5,1999.0,506,97,65,0,0,0,0,1238,14
886,144998.99999999994,90,11,1959,2005,122.0,1098,0,8,3,2005.0,588,272,54,0,0,0,0,528,10
887,135498.99999999997,50,6,1955,1955,0.0,816,0,8,3,1955.0,300,121,0,0,0,265,0,0,12
888,267999.0000000001,20,11,1970,1970,0.0,1043,0,8,5,1970.0,621,81,207,0,0,224,0,1174,14
889,149498.99999999988,20,11,1953,1953,90.0,481,0,6,5,1953.0,505,0,0,0,162,0,0,1024,10
890,122899.0,50,11,1949,2006,0.0,672,0,6,4,2003.0,576,0,0,0,0,0,0,0,12
891,172499.00000000003,60,18,1978,1978,92.0,192,0,7,5,1978.0,440,243,0,0,0,0,0,726,11
892,154498.99999999988,20,18,1963,2003,0.0,396,0,6,3,1963.0,264,192,0,0,0,0,0,663,14
893,164999.00000000006,20,18,1954,1954,0.0,319,0,6,2,1954.0,354,511,116,0,0,0,0,1064,10
894,118857.00000000004,90,19,1979,1979,0.0,0,0,8,3,1979.0,400,0,0,0,0,0,0,0,10
895,139998.9999999999,60,11,1963,1963,415.0,380,0,8,5,1963.0,483,0,50,0,0,0,0,400,11
896,106499.0,30,8,1936,1950,0.0,666,0,6,3,1936.0,327,0,28,0,0,0,0,285,10
897,142952.00000000006,90,19,1979,1979,0.0,0,0,12,3,1979.0,528,154,0,0,0,0,0,0,10
898,611655.9999999997,20,14,2009,2010,760.0,142,0,11,2,2009.0,820,0,67,0,0,0,0,2188,14
899,134999.00000000012,20,18,1961,1994,0.0,447,0,6,5,1961.0,288,0,0,0,0,0,0,465,12
900,109998.99999999991,20,11,1971,1971,0.0,536,0,4,3,1979.0,684,0,0,0,0,0,0,322,10
901,152998.99999999994,20,11,1957,2000,0.0,132,0,5,3,1968.0,756,0,0,0,0,0,0,860,12
902,179998.99999999997,60,7,2003,2003,0.0,783,0,8,2,2003.0,393,0,75,0,0,0,0,0,12
903,239999.00000000015,20,7,2006,2006,27.0,1670,0,7,2,2006.0,690,144,60,0,0,0,0,0,12
904,125498.99999999991,20,18,1967,1967,75.0,277,0,6,3,1967.0,288,0,0,0,0,0,0,599,11
905,127999.00000000004,20,11,1954,1954,110.0,412,0,6,3,1954.0,280,0,0,164,0,0,0,644,10
906,254998.99999999985,20,20,2006,2006,208.0,1560,0,8,2,2006.0,865,0,60,0,0,0,0,63,13
907,249998.99999999983,50,5,1936,1987,0.0,794,0,6,2,1936.0,180,0,0,0,0,322,0,223,14
908,130998.99999999993,20,10,1983,1983,0.0,239,0,5,3,1983.0,484,164,0,0,0,0,0,625,10
909,173998.99999999997,60,7,2005,2005,0.0,742,0,8,2,2005.0,390,36,24,0,0,0,0,0,11
910,154298.9999999999,90,11,1960,1960,361.0,662,0,12,3,1960.0,480,0,0,0,0,0,0,443,10
911,143499.00000000012,20,4,1977,1989,0.0,1072,0,5,3,1978.0,252,173,0,0,0,0,0,196,12
912,87999.00000000001,30,2,1925,1950,0.0,279,0,6,3,1925.0,450,0,0,112,0,120,0,489,12
913,144998.99999999994,90,5,1949,1950,0.0,717,0,8,3,1949.0,871,0,0,0,0,0,0,284,11
914,173731.99999999985,160,20,2009,2009,76.0,318,0,4,3,2009.0,528,0,234,0,0,0,0,294,11
915,74998.99999999996,160,9,1970,1970,80.0,546,0,6,3,1970.0,286,0,0,0,0,0,0,0,9
916,35310.000000000015,20,8,1949,1950,0.0,430,0,4,3,1958.0,308,0,0,0,0,0,0,50,5
917,134999.00000000012,20,6,1956,1956,0.0,75,0,6,3,1956.0,284,0,0,0,0,0,0,1059,10
918,237998.9999999998,60,19,1991,1991,0.0,422,0,8,5,1991.0,833,72,192,224,0,0,0,682,12
919,176498.9999999999,20,11,1958,2002,0.0,245,0,6,5,1990.0,601,0,51,0,0,190,0,939,14
920,200998.99999999994,60,19,1994,1994,105.0,114,0,7,3,1994.0,471,300,87,0,0,0,0,814,11
921,145898.99999999988,90,6,1900,2003,0.0,188,0,9,3,1980.0,0,0,70,0,0,0,0,1084,12
922,169988.99999999985,20,7,2005,2006,0.0,1288,0,6,2,2005.0,397,100,0,0,23,0,0,28,11
923,192998.99999999997,120,19,1993,1994,0.0,598,0,5,1,1993.0,533,0,69,0,0,0,0,1006,11
924,207498.99999999985,20,12,1980,1980,157.0,0,0,7,5,1980.0,612,384,131,0,0,0,0,1686,12
925,174999.00000000003,20,12,1977,1977,0.0,266,0,6,3,1977.0,540,180,0,0,0,0,0,860,11
926,284999.0,60,14,2003,2004,340.0,1181,0,10,2,2003.0,656,104,100,0,0,0,0,0,13
927,175999.00000000003,60,12,1968,1968,342.0,280,0,9,2,1968.0,486,0,43,0,0,0,0,552,12
928,236498.99999999983,20,4,2001,2001,0.0,1753,0,7,5,2001.0,522,202,151,0,0,0,0,0,13
929,221999.00000000012,60,7,1997,1997,285.0,964,0,8,5,1997.0,642,0,0,0,0,0,0,0,12
930,200998.99999999994,20,22,2007,2007,0.0,1450,0,7,3,2007.0,610,100,18,0,0,0,0,16,13
931,117498.99999999996,20,11,1965,1965,0.0,121,0,5,3,1965.0,429,0,0,0,0,0,0,804,11
932,319998.9999999998,20,20,2006,2006,302.0,1905,0,8,2,2006.0,788,0,191,0,0,0,0,0,14
933,189999.00000000012,20,4,2004,2004,210.0,1480,0,6,3,2004.0,570,192,36,0,0,0,0,20,12
934,241999.00000000003,20,11,1960,2007,0.0,160,0,9,2,1960.0,505,0,0,0,0,0,0,425,14
935,79899.00000000003,30,2,1926,1953,108.0,600,0,5,3,1953.0,528,0,0,32,0,0,0,0,9
936,184898.9999999999,20,19,2003,2003,0.0,343,0,5,3,2003.0,555,0,41,0,0,0,0,833,12
937,252998.99999999997,60,20,2005,2005,0.0,772,0,8,2,2005.0,689,0,48,0,0,0,0,341,12
938,239797.99999999985,60,4,2006,2006,0.0,927,0,7,3,2006.0,868,0,90,0,0,0,0,464,12
939,244398.9999999998,70,3,1940,1950,0.0,1032,0,10,5,1940.0,349,56,0,318,0,0,0,0,14
940,150899.00000000012,90,10,1976,1976,0.0,396,0,8,3,1976.0,574,40,0,0,0,0,0,1332,11
941,213999.0000000001,60,7,1999,1999,298.0,220,0,8,5,1999.0,390,0,0,0,168,0,0,772,12
942,149998.99999999994,90,6,1977,1977,0.0,0,0,8,3,1980.0,0,321,0,0,0,0,0,1440,7
943,142998.9999999999,90,10,1967,1967,0.0,1632,0,8,3,1967.0,576,0,0,0,0,0,0,0,9
944,137499.0,20,22,1958,1958,541.0,354,0,7,2,1958.0,525,0,118,0,0,233,0,465,12
945,124899.00000000004,50,15,1890,1996,0.0,0,120,7,3,1963.0,456,48,0,244,0,0,0,1088,11
946,142998.9999999999,80,11,1959,1959,128.0,102,0,6,5,1959.0,796,86,0,0,0,0,0,1042,11
947,269998.99999999977,20,22,2002,2003,236.0,316,0,9,2,2002.0,808,0,252,0,0,0,0,1300,13
948,192498.99999999985,60,4,2002,2002,144.0,936,0,7,5,2002.0,474,144,96,0,0,0,0,0,12
949,197498.99999999997,20,12,1972,2006,0.0,179,0,5,5,1972.0,676,0,0,0,0,0,0,982,13
950,128999.00000000006,20,11,1950,2002,0.0,317,0,5,3,1980.0,720,194,0,0,0,0,0,547,13
951,119899.00000000004,20,19,1965,1965,0.0,187,0,6,3,1979.0,300,421,0,0,0,0,0,641,10
952,133899.0,85,4,1972,2003,0.0,108,0,5,3,1974.0,396,192,0,0,0,0,0,660,13
953,171998.9999999999,60,10,1969,1969,232.0,29,0,7,4,1969.0,530,305,189,0,0,0,0,755,9
954,127498.99999999991,90,6,1975,1975,250.0,0,0,4,3,1980.0,0,0,0,0,0,0,0,945,11
955,144998.99999999994,90,5,1946,1950,423.0,495,0,8,3,1946.0,492,0,0,0,0,0,0,484,12
956,123999.0000000001,160,16,1980,1980,0.0,276,0,5,5,1980.0,462,150,0,0,0,0,0,285,12
957,131998.99999999994,20,18,1962,1962,0.0,640,0,6,3,1977.0,576,0,0,0,0,0,0,417,10
958,184999.00000000006,20,4,2003,2003,0.0,638,0,6,3,2003.0,531,0,39,0,0,0,0,699,12
959,154999.0,160,20,1999,1999,0.0,92,0,6,3,1999.0,484,0,44,0,0,0,0,604,12
960,116499.00000000001,20,2,1958,2008,0.0,162,0,4,3,1980.0,0,117,0,0,0,0,0,696,12
961,271998.9999999998,60,12,1977,1995,424.0,434,0,11,5,1977.0,619,550,282,0,0,0,0,896,13
962,154999.0,160,16,1976,1976,0.0,248,0,7,5,1976.0,440,48,0,0,0,0,0,556,12
963,238999.00000000003,20,4,2007,2007,0.0,1800,0,7,3,2007.0,702,288,136,0,0,0,0,0,14
964,214899.00000000006,60,22,2002,2003,44.0,193,0,8,2,2002.0,510,0,40,0,0,0,0,624,12
965,178898.99999999985,60,7,2005,2007,0.0,783,0,8,2,2005.0,393,0,72,0,0,0,0,0,11
966,159998.9999999999,50,5,1940,1950,0.0,300,0,7,5,1940.0,256,0,70,0,0,0,0,428,12
967,134999.00000000012,20,11,1955,1955,151.0,196,0,6,3,1955.0,260,0,0,0,0,0,0,902,12
968,37898.99999999998,50,15,1910,1950,0.0,600,0,6,3,1980.0,0,0,0,0,0,0,0,0,9
969,139998.9999999999,190,11,1958,1958,105.0,75,0,6,3,1958.0,264,0,0,0,0,0,0,513,11
970,134999.00000000012,50,11,1949,1950,0.0,720,0,6,3,1980.0,0,0,0,0,0,0,0,0,8
971,172998.99999999985,160,14,2003,2004,106.0,197,0,6,3,2003.0,474,0,27,0,0,0,0,567,12
972,99498.99999999996,120,19,1979,1979,0.0,918,0,5,5,1979.0,264,28,0,0,0,0,0,0,11
973,181998.9999999999,20,20,2007,2008,0.0,1428,0,6,3,2007.0,480,0,120,0,0,0,0,0,12
974,167498.9999999999,70,2,1910,1993,0.0,728,0,8,3,1997.0,532,509,135,0,0,0,0,0,15
975,164999.00000000006,160,20,2000,2000,0.0,32,0,6,3,2000.0,490,153,50,0,0,0,0,641,12
976,85499.00000000001,30,2,1923,1958,0.0,440,0,4,3,1980.0,0,0,0,0,0,0,0,0,11
977,199899.0,120,20,2006,2007,0.0,135,0,4,3,2007.0,569,0,116,0,0,0,0,1106,12
978,109998.99999999991,20,6,1954,1954,0.0,342,0,5,3,1999.0,400,0,0,0,0,0,0,552,9
979,138998.99999999994,20,18,1963,1963,0.0,470,0,5,3,1963.0,480,0,80,0,0,0,0,651,11
980,178399.00000000015,85,11,1961,2007,210.0,77,0,6,3,1961.0,588,144,76,0,0,0,0,867,16
981,335998.9999999999,60,13,1998,1999,975.0,371,0,8,5,1998.0,676,250,0,0,0,0,0,854,13
982,159893.99999999994,20,0,2007,2007,16.0,1266,0,6,2,2007.0,388,100,16,0,0,0,0,0,12
983,255898.99999999977,60,4,2002,2002,0.0,1128,0,9,2,2002.0,779,0,0,0,0,0,0,0,13
984,125999.00000000007,90,10,1977,1977,0.0,0,0,8,3,1977.0,539,0,0,0,0,0,0,0,10
985,124998.99999999991,190,6,1950,1950,0.0,124,0,5,3,1950.0,240,0,48,0,0,0,0,1040,10
986,116999.0,50,15,1910,2003,0.0,485,0,5,3,1950.0,255,394,0,0,0,0,0,0,14
987,395191.0000000001,20,14,2009,2010,450.0,284,0,8,2,2010.0,606,168,95,0,0,0,0,1646,14
988,194998.99999999994,60,12,1976,1976,298.0,692,0,8,5,1976.0,551,0,224,0,0,0,0,156,12
989,196999.00000000012,60,20,2006,2006,0.0,770,0,6,3,2006.0,614,0,50,0,0,0,0,0,12
990,347999.0,60,13,1997,1998,423.0,322,0,7,5,1997.0,870,0,70,0,0,0,0,1074,13
991,167998.99999999994,70,15,1882,1986,0.0,700,0,8,2,1925.0,424,0,169,0,0,0,0,216,17
992,186999.00000000017,60,11,1964,1993,340.0,169,0,7,1,1964.0,440,239,42,0,0,0,0,653,14
993,173899.00000000012,60,4,2005,2006,0.0,750,0,6,3,2005.0,564,0,35,0,0,0,0,0,11
994,337499.0,20,14,2006,2007,230.0,528,0,7,2,2008.0,786,216,48,0,0,0,0,1172,15
995,121599.00000000009,50,2,1946,1950,0.0,363,0,5,3,1946.0,305,0,57,0,0,63,0,384,11
996,136499.0000000001,20,11,1961,1961,0.0,135,0,6,3,1961.0,368,0,319,0,0,0,0,915,11
997,184999.00000000006,20,12,1970,1970,571.0,1442,0,6,5,1970.0,615,371,0,0,0,0,0,0,12
998,90998.99999999996,30,8,1922,1950,0.0,1007,0,6,2,1922.0,210,0,100,48,0,0,0,0,7
999,205999.0,20,4,2006,2006,24.0,501,0,6,3,2006.0,632,105,61,0,0,0,0,686,12
1000,81999.00000000007,20,6,1952,1952,0.0,0,0,4,3,1956.0,528,0,0,0,0,0,0,0,6
